id	label_en	synonym_en	label_ja	synonym_ja
I309			急性非リウマチ性心膜炎	
J00			急性鼻咽頭炎	
J00			急性鼻炎	
N004			急性びまん性管内増殖性糸球体腎炎	
N007			急性びまん性半月体形成性糸球体腎炎	
N002			急性びまん性膜性糸球体腎炎	
N003			急性びまん性メサンギウム増殖性糸球体腎炎	
K291			急性びらん性胃炎	
R100			急性腹症	
J019			急性副鼻腔炎	
J019			急性副鼻腔蓄膿症	
K650			急性腹膜炎	
J040			急性浮腫性喉頭炎	
N700			急性付属器炎	
H402			急性閉塞隅角緑内障	
K830			急性閉塞性化膿性胆管炎	
J050			急性閉塞性喉頭炎	
J039			急性扁桃炎	
H680			急性扁桃耳管炎	
L580			急性放射線皮膚炎	
R821			急性発作性ミオグロビン尿症	
R21			急性発疹症	
T783			急性本態性浮腫	
N300			急性膀胱炎	
E802			急性ポルフィリン症	
H651			急性ムコイド中耳炎	
H830			急性迷路炎	
B005			急性網膜壊死	
H355			急性網膜色素上皮炎	
H200			急性毛様体炎	
K712			急性薬物性肝炎	
K711			急性薬物性肝不全	
T509			急性薬物中毒	
J702			急性薬物誘発性間質性肺障害	
L282			急性痒疹	
O40			急性羊水過多症	
M5456			急性腰痛症	
N700			急性卵管炎	
N700			急性卵巣炎	
I012			急性リウマチ性心筋炎	
I019			急性リウマチ性心疾患	
I011			急性リウマチ性心内膜炎	
I010			急性リウマチ性心膜炎	
I018			急性リウマチ性汎心炎	
I00			急性リウマチ熱	
I00			急性リウマチ熱性輪状紅斑	
H402			急性緑内障発作	
A540			急性淋菌性尿道炎	
L039			急性リンパ管炎	
A872			急性リンパ性髄膜炎	
C910			急性リンパ性白血病	
L049			急性リンパ節炎	
H040			急性涙腺炎	
H043			急性涙のう炎	
A241			急性類鼻疽	
K600			急性裂肛	
H102			急性濾胞性結膜炎	
G121			球脊髄性筋萎縮症	
T888			急速拡大装置破損	
T888			急速拡大装置不適合	
N019			急速進行性糸球体腎炎	
K054			急速進行性歯周炎	
N016			急速進行性デンスデポジット病	
N014			急速進行性びまん性管内増殖性糸球体腎炎	
N017			急速進行性びまん性半月体形成性糸球体腎炎	
N012			急速進行性びまん性膜性糸球体腎炎	
M161			急速破壊型股関節症	
P035			急速分娩による新生児の障害	
B669			吸虫症	
R430			嗅粘膜性嗅覚障害	
I712			弓部大動脈瘤	
K002			臼傍結節	
K001			臼傍歯	
G122			球麻痺	
R431			嗅盲	
D320			穹隆部髄膜腫	
K112			キュットネル腫瘍	
I10			境界型高血圧症	
F21			境界型統合失調症	
R730			境界型糖尿病	
F603b			境界型パーソナリティ障害	
D229			境界母斑	
Q769			胸郭異常	
Q678			胸郭奇形	
M4139			胸郭原性脊柱側弯症	
G540			胸郭出口症候群	
Q678			胸郭不全症候群	
M954			胸郭変形	
S278			胸管損傷	
S2781			胸管損傷・胸腔に達する開放創合併あり	
S2780			胸管損傷・胸腔に達する開放創合併なし	
R198			胸脇苦満	
T180			頬腔異物	
S279			胸腔内血腫	
S2791			胸腔内血腫・胸腔に達する開放創合併あり	
S2790			胸腔内血腫・胸腔に達する開放創合併なし	
D174			胸腔内脂肪腫	
R222			胸腔内腫瘤	
T914			胸腔内部損傷後遺症	
D174			胸腔内良性脂肪腫	
A154			胸腔内リンパ節結核・菌確認あり	
A154			胸腔内リンパ節結核・組織学的確認あり	
C771			胸腔内リンパ節の悪性腫瘍	
T272			胸腔熱傷	
Q132			狭隅角	
Q894			胸結合体	
A829			狂犬病	
I635			橋梗塞	
I635			橋梗塞・急性期	
I635			橋梗塞・慢性期	
C413			胸骨悪性腫瘍	
S2221			胸骨開放骨折	
S0241			頬骨開放骨折	
M954			胸骨陥凹	
S0240			頬骨弓骨折	
S2220			胸骨亀裂骨折	
R073			胸骨後面痛	
S2220			胸骨骨折	
S0240			頬骨骨折	
D164			頬骨骨腫	
M8698			胸骨骨髄炎	
C413			胸骨骨肉腫	
M7908			胸骨周囲炎	
D480			胸骨腫瘍	
S0271			頬骨上顎骨多発開放骨折	
S0270			頬骨上顎骨多発骨折	
S234			胸骨ストレイン	
C413			胸骨軟骨肉腫	
S234			胸骨捻挫	
Q767			胸骨の先天奇形	
O331			狭骨盤	
Q767			胸骨披裂	
S2220			胸骨不全骨折	
S202			胸骨部挫傷	
S202			胸骨部打撲	
S202			胸骨部打撲挫傷	
R073			胸骨部痛	
S2221			胸骨柄開放骨折	
S2220			胸骨柄骨折	
M8408			頬骨変形治癒骨折	
K449			胸骨傍ヘルニア	
C771			胸骨傍リンパ節転移	
D167			胸骨良性腫瘍	
M202			強剛母趾	
Q740			強剛母指	
S432			胸鎖関節亜脱臼	
M1311			胸鎖関節炎	
S202			胸鎖関節挫傷	
S432			胸鎖関節脱臼	
M2551			胸鎖関節痛	
S202			胸鎖関節部挫傷	
S202			胸鎖関節部打撲	
S202			胸鎖関節部打撲挫傷	
K073			狭窄歯列弓	
M6549			狭窄性腱鞘炎	
M998			狭窄性神経炎	
K830			狭窄性胆管炎	
M6091			胸鎖乳突筋炎	
M7911			胸鎖乳突筋痛	
I613			橋出血	
Q386			頬小帯異常	
Q386			頬小帯短縮症	
C717			橋神経膠腫	
I209			狭心症	
I209			狭心症３枝病変	
F600			狂信的パーソナリティ障害	
R840			胸水ＬＤＨ上昇	
R845			胸水結核菌陽性	
R848			胸水検査異常	
R845			胸水細菌培養陽性	
R846			胸水細胞診陽性	
R848			胸水腫瘍マーカー高値	
R845			胸水真菌陽性	
R848			胸水線維素網析出	
R848			胸水蛋白増加	
J90			胸水貯留	
R843			胸水糖値上昇	
R843			胸水糖値低下	
D434			胸髄腫瘍	
G959			胸髄症	
G543			胸髄神経根障害	
S240			胸髄振盪症	
S241			胸髄損傷	
S241			胸髄不全損傷	
G838			胸髄麻痺	
F843			共生精神病	
E328			胸腺萎縮	
E328			胸腺炎	
C37			胸腺カルチノイド	
C37			胸腺癌	
A188			胸腺結核	
D174			胸腺脂肪腫	
D150			胸腺腫	
G700			胸腺腫合併重症筋無力症	
D384			胸腺腫瘍	
E329			胸腺症	
S278			胸腺損傷	
S2781			胸腺損傷・胸腔に達する開放創合併あり	
S2780			胸腺損傷・胸腔に達する開放創合併なし	
E320			胸腺増殖遺残	
G700			胸腺摘出後重症筋無力症	
E328			胸腺のう胞	
E321			胸腺膿瘍	
E320			胸腺肥大	
D821			胸腺無形成症	
D821			胸腺無形成性免疫不全症	
E328			胸腺リンパ体質	
Q893			鏡像型心房配列	
G372			橋中心髄鞘崩壊症	
R278			協調運動障害	
G403			強直間代発作	
R568			強直性痙攣	
M45-9			強直性脊椎炎	
M45-4			強直性脊椎炎性呼吸器障害	
M4819			強直性脊椎骨増殖症	
M45-9			強直脊椎炎性虹彩毛様体炎	
C412			胸椎悪性腫瘍	
S2200			胸椎圧迫骨折	
M4694			胸椎炎	
M4884			胸椎黄色靱帯骨化症	
G838			胸椎横断麻痺	
S2201			胸椎横突起開放骨折	
S2200			胸椎横突起骨折	
S2201			胸椎開放骨折	
S2201			胸椎開放性脱臼骨折	
M4654			胸椎化膿性脊椎炎	
M4634			胸椎化膿性椎間板炎	
S233			胸椎棘間靱帯損傷	
S2201			胸椎棘突起開放骨折	
S2200			胸椎棘突起骨折	
M8418			胸椎偽関節	
A180			胸椎結核	
M4884			胸椎後縦靱帯骨化症	
S241			胸椎硬膜外血腫	
M4024			胸椎後弯	
S2200			胸椎骨折	
T911			胸椎骨折後遺症	
M4624			胸椎骨髄炎	
C412			胸椎骨肉腫	
D480			胸椎腫瘍	
M4784			胸椎症	
M4894			胸椎障害	
M4714			胸椎症性脊髄症	
S242			胸椎神経根損傷	
S233			胸椎ストレイン	
C412			胸椎脊索腫	
M4884			胸椎前縦靱帯骨化症	
M4194			胸椎側弯症	
S2210			胸椎多発圧迫骨折	
S2210			胸椎多発骨折	
S231			胸椎脱臼	
S2200			胸椎脱臼骨折	
T911			胸椎陳旧性圧迫骨折	
M4644			胸椎椎間板炎	
M519			胸椎椎間板症	
M511			胸椎椎間板症性神経根症	
M510			胸椎椎間板症性脊髄症	
M9972			胸椎椎間板性椎間孔狭窄症	
M512			胸椎椎間板ヘルニア	
M511			胸椎椎間板ヘルニアによる神経根症	
M510			胸椎椎間板ヘルニアによる脊髄症	
M513			胸椎椎間板変性	
S2201			胸椎椎弓開放骨折	
S2200			胸椎椎弓骨折	
S2201			胸椎椎体開放骨折	
S2200			胸椎椎体骨折	
C795			胸椎転移	
C412			胸椎軟骨肉腫	
S233			胸椎捻挫	
S2200			胸椎破裂骨折	
M8448			胸椎病的骨折	
M5324			胸椎不安定症	
S2200			胸椎不顕性骨折	
S204			胸椎部挫傷	
S202			胸椎部打撲	
S202			胸椎部打撲挫傷	
M5464			胸椎部痛	
M4324			胸椎癒合椎	
D166			胸椎良性腫瘍	
M4394			胸椎弯曲症	
R074			胸痛	
Q212			共通房室口	
H570			狭瞳症	
H501			共同性外斜視	
H504			共同性斜視	
H500			共同性内斜視	
H510			共同注視麻痺	
H518			共同偏視	
H520			強度遠視	
H521			強度近視	
R074			胸内苦悶	
K123			頬粘膜炎	
S099			頬粘膜外傷	
C060			頬粘膜癌	
D180			頬粘膜血管腫	
S005			頬粘膜咬傷	
S015			頬粘膜咬創	
D370			頬粘膜腫瘍	
D000			頬粘膜上皮内癌	
D103			頬粘膜乳頭腫	
K116			頬粘膜粘液のう胞	
K099			頬粘膜のう胞	
K132			頬粘膜白板症	
D103			頬粘膜良性腫瘍	
M7918			胸背部筋肉痛	
S202			胸背部挫傷	
M5485			胸背部痛	
F605			強迫観念パーソナリティ障害	
F421			強迫行為	
F420			強迫思考	
F421			強迫神経症	
F429			強迫性障害	
F639			強迫的素行障害	
M349			強皮症	
M348			強皮症腎	
M348			強皮症腎クリーゼ	
M348			強皮症性ミオパチー	
M7918			胸腹部筋痛	
T001			胸腹部挫傷	
I716			胸腹部大動脈瘤	
I715			胸腹部大動脈瘤破裂	
T001			胸腹部打撲傷	
K449			胸腹裂孔ヘルニア	
F409			恐怖症性不安障害	
C433			頬部悪性黒色腫	
C435			胸部悪性黒色腫	
C493			胸部悪性軟部腫瘍	
T71			胸部圧迫による窒息	
S070			頬部圧挫傷	
C445			胸部アポクリン腺癌	
R91			胸部異常陰影	
Q825			胸部いちご状血管腫	
C490			頬部横紋筋肉腫	
S219			胸部汚染創	
R098			胸部音異常	
S014			頬部開放創	
S014			頬部割創	
C151			胸部下部食道癌	
S014			頬部貫通創	
S299			胸部外傷	
S014			頬部外傷性異物	
C761			胸部癌	
S275			胸部気管損傷	
S2751			胸部気管損傷・胸腔に達する開放創合併あり	
S2750			胸部気管損傷・胸腔に達する開放創合併なし	
C443			頬部基底細胞癌	
C445			胸部基底細胞癌	
M7918			胸部筋肉痛	
M7958			胸部筋肉内異物残留	
D171			胸部血管脂肪腫	
D170			頬部血管脂肪腫	
D180			頬部血管腫	
T918			胸部血管損傷後遺症	
C490			頬部血管肉腫	
S244			胸部交感神経損傷	
R234			胸部硬結	
S014			頬部咬創	
R098			胸部鼓音	
T639			胸部昆虫螫	
S008			頬部擦過創	
S208			胸部擦過創	
S008			頬部挫傷	
S202			胸部挫傷	
S014			頬部挫創	
S219			胸部挫創	
S280			胸部挫滅	
S014			頬部刺創	
D171			胸部脂肪腫	
D170			頬部脂肪腫	
R220			頬部腫脹	
R222			胸部腫脹	
D487			頬部腫瘍	
R222			胸部腫瘤	
R220			頬部腫瘤	
C151			胸部食道癌	
S278			胸部食道損傷	
S2781			胸部食道損傷・胸腔に達する開放創合併あり	
S2780			胸部食道損傷・胸腔に達する開放創合併なし	
C761			胸部神経芽腫	
M5414			胸部神経根炎	
D033			頬部上皮内黒色腫	
C151			胸部上部食道癌	
T290			胸部上腕熱傷	
D225			胸部青色母斑	
D223			頬部青色母斑	
M4804			胸部脊柱管狭窄症	
D233			頬部石灰化上皮腫	
D235			胸部石灰化上皮腫	
S219			胸部切創	
S008			頬部切創	
L022			胸部せつ	
S014			頬部創傷	
S299			胸部損傷	
B029			胸部帯状疱疹	
Q825			頬部単純性血管腫	
Q825			胸部単純性血管腫	
T211			胸部第１度熱傷	
T201			頬部第１度熱傷	
T212			胸部第２度熱傷	
T202			頬部第２度熱傷	
T203			頬部第３度熱傷	
T213			胸部第３度熱傷	
I712			胸部大動脈拡張	
S250			胸部大動脈損傷	
I712			胸部大動脈瘤	
I712			胸部大動脈瘤切迫破裂	
I711			胸部大動脈瘤破裂	
T910			胸部打撲後遺症	
S202			胸部打撲傷	
S008			頬部打撲傷	
C151			胸部中部食道癌	
S230			胸部椎間板断裂	
R51			頬部痛	
Q893			胸部内臓逆位	
Q893			胸部内臓転位	
D171			胸部軟性線維腫	
L984			胸部難治性皮膚潰瘍	
T210			胸部熱傷	
D367			頬部のう腫	
K098			頬部のう胞	
L020			頬部膿瘍	
L022			胸部膿瘍	
B354			胸部白癬	
T797			胸部皮下気腫	
S008			頬部皮下血腫	
L984			胸部皮膚潰瘍	
C443			頬部皮膚癌	
C445			胸部皮膚癌	
S219			胸部皮膚欠損創	
S014			頬部皮膚欠損創	
D233			頬部皮膚良性腫瘍	
D235			胸部皮膚良性腫瘍	
R098			胸部不快感	
C493			胸部平滑筋肉腫	
B001			胸部ヘルペス	
D225			胸部扁平母斑	
D223			頬部扁平母斑	
L032			頬部蜂巣炎	
D043			頬部ボーエン病	
D045			胸部ボーエン病	
D225			胸部母斑	
D223			頬部母斑	
D225			胸部母斑細胞母斑	
D223			頬部母斑細胞母斑	
R098			胸部摩擦音	
S243			胸部末梢神経損傷	
C443			頬部メルケル細胞癌	
C445			胸部メルケル細胞癌	
C443			頬部有棘細胞癌	
C445			胸部有棘細胞癌	
L022			胸部よう	
T058			胸部離断	
C443			頬部隆起性皮膚線維肉腫	
C445			胸部隆起性皮膚線維肉腫	
D213			胸部良性軟部腫瘍	
S014			頬部裂創	
M9408			胸部肋軟骨炎	
C493			胸壁悪性線維性組織球腫	
C473			胸壁悪性末梢神経鞘腫	
C493			胸壁横紋筋肉腫	
S219			胸壁開放創	
M954			胸壁陥凹	
C493			胸壁血管肉腫	
S202			胸壁挫傷	
S219			胸壁刺創	
C493			胸壁脂肪肉腫	
D487			胸壁腫瘍	
R222			胸壁腫瘤	
M7928			胸壁神経痛	
C493			胸壁線維肉腫	
Q678			胸壁先天奇形	
S299			胸壁損傷	
C493			胸壁淡明細胞肉腫	
R073			胸壁痛	
L033			胸壁蜂巣炎	
C384			胸膜悪性腫瘍	
T158			強膜異物	
J948			胸膜うっ血	
R091			胸膜炎	
H150			強膜炎	
H150			強膜潰瘍	
Q134			強膜化角膜	
H158			強膜拡張症	
J984			胸膜下のう胞	
S279			胸膜外血腫	
J949			胸膜疾患	
H159			強膜疾患	
C384			胸膜脂肪肉腫	
R091			胸膜周囲炎	
D382			胸膜腫瘍	
J948			胸膜石灰化	
S053			強膜切創	
S053			強膜創傷	
S276			胸膜損傷	
S2761			胸膜損傷・胸腔に達する開放創合併あり	
S2760			胸膜損傷・胸腔に達する開放創合併なし	
C450			胸膜中皮腫	
R073			胸膜痛	
Q340			胸膜の異常	
J188			胸膜肺炎	
C782			胸膜播種	
J929			胸膜斑	
J948			胸膜瘢痕	
T853			強膜バックリング術後の機械的合併症	
T857			強膜バックル感染	
J929			胸膜肥厚	
H158			強膜ぶどう腫	
D314			強膜母斑	
J948			胸膜癒着	
S053			強膜裂傷	
S2761			胸膜裂創	
J860			胸膜瘻	
R761			強陽性ツベルクリン反応	
T0210			胸腰椎圧迫骨折	
M4635			胸腰椎化膿性椎間板炎	
A180			胸腰椎結核	
M4025			胸腰椎後弯	
M4195			胸腰椎側弯症	
T031			胸腰椎脱臼	
T001			胸腰部挫傷	
Q056			胸腰部脊椎破裂	
M1318			胸肋関節炎	
S202			胸肋関節挫傷	
S202			胸肋関節部挫傷	
S202			胸肋関節部打撲	
S202			胸肋関節部打撲挫傷	
M8940			胸肋鎖骨肥厚症	
S468			棘下筋断裂	
Q213			極型ファロー四徴	
B668			棘口吸虫症	
H300			局在性脈絡膜炎	
H300			局在性網膜炎	
H300			局在性網脈絡膜炎	
T141			棘刺創	
R58			局所出血	
S063			局所性外傷性脳圧迫	
S063			局所性外傷性脳内出血	
G400			局所性痙攣	
R610			局所性多汗症	
G401			局所性てんかん	
S063			局所性脳挫傷	
S0631			局所性脳挫傷・頭蓋内に達する開放創合併あり	
S0630			局所性脳挫傷・頭蓋内に達する開放創合併なし	
S063			局所性脳損傷	
S0631			局所性脳損傷・頭蓋内に達する開放創合併あり	
S0630			局所性脳損傷・頭蓋内に達する開放創合併なし	
S063			局所性脳裂傷	
R200			局所知覚消失	
M751			棘上筋症候群	
M753			棘上筋石灰化症	
S468			棘上筋断裂	
P071a			極低出産体重児	
P071a			極低出生体重児	
T08-1			棘突起開放骨折	
T08-0			棘突起骨折	
M4829			棘突起接触症	
T888			局部義歯過高	
T888			局部義歯嵌入	
K062			局部義歯義歯床下粘膜異常	
T888			局部義歯義歯床粘膜面不適合	
T888			局部義歯咬合面不適合	
T888			局部義歯低位	
T888			局部義歯破損	
T888			局部義歯不適合	
L400			局面状乾癬	
L418			局面性類乾癬	
L119			棘融解	
K559			虚血性結腸炎	
H470			虚血性視神経症	
I255			虚血性心筋症	
I259			虚血性心疾患	
K559			虚血性全腸炎	
K559			虚血性腸炎	
K551			虚血性腸狭窄症	
I678			虚血性脳血管障害	
I639			虚血性脳卒中	
I678			虚血性白質脳症	
Q184			巨口症	
C403			距骨悪性腫瘍	
M8797			距骨壊死	
S9211			距骨開放骨折	
S930			距骨下脱臼	
M8417			距骨偽関節	
S9210			距骨骨折	
M8697			距骨骨髄炎	
S9210			距骨骨軟骨損傷	
C403			距骨骨肉腫	
D480			距骨腫瘍	
M926			距骨若年性骨軟骨症	
D163			距骨良性腫瘍	
K068			巨細胞エプーリス	
M316			巨細胞動脈炎	
K101			巨細胞肉芽腫	
H531			巨視症	
Q740			巨指症	
Q742			巨趾症	
K148			鋸歯状舌	
M1317			距踵関節炎	
F508			拒食症	
R53			虚弱	
K918			挙上空腸狭窄	
E220			巨人症	
C61			去勢抵抗性前立腺癌	
D531			巨赤芽球性貧血	
Q382			巨舌症	
T869			拒絶反応	
K593			巨大Ｓ状結腸症	
Q402			巨大胃症	
Q158			巨大角膜	
B663			巨大肝蛭感染症	
Q113			巨大眼球症	
J439			巨大気腫性肺のう胞	
D691			巨大血小板症候群	
D696			巨大血小板性血小板減少症	
K593			巨大結腸	
C480			巨大後腹膜脂肪肉腫	
I517			巨大左心房	
O717			巨大産道血腫	
K002			巨大歯	
D259			巨大子宮筋腫	
K220			巨大食道	
P081			巨大児	
O335			巨大児による骨盤不均衡	
O662			巨大児による分娩停止	
O366			巨大児妊娠	
O335			巨大児分娩	
Q438			巨大十二指腸	
Q278			巨大静脈奇形	
Q278			巨大静脈奇形（頚部口腔咽頭びまん性病変）	
Q633			巨大腎	
T783			巨大じんま疹	
Q048			巨大大槽	
Q438			巨大虫垂	
Q273			巨大動静脈奇形	
Q273			巨大動静脈奇形（頚部顔面病変）	
Q273			巨大動静脈奇形（四肢病変）	
H104			巨大乳頭結膜炎	
N288			巨大尿管	
H162			巨大フリクテン	
Q438			巨大膀胱短小結腸腸管蠕動不全症	
D485			巨大母斑細胞母斑	
Q288			巨大リンパ管奇形（頚部顔面病変）	
R55			虚脱	
Q753			巨頭症	
Q048			巨脳回症	
Q045			巨脳症	
R933			キライディティ症候群	
B005			桐沢型ぶどう膜炎	
I951			起立性眩暈	
N392			起立性蛋白尿	
I951			起立性調節障害	
I499			起立性調律障害	
I951			起立性低血圧症	
L870			キルレ病	
T1420			亀裂骨折	
L309			亀裂性湿疹	
K145			亀裂舌	
D487			季肋部腫瘍	
R073			季肋部痛	
L230			金アレルギー性接触皮膚炎	
M6259			筋萎縮症	
H024			筋萎縮性眼瞼下垂	
G122			筋萎縮性側索硬化症	
M925			近位端脛骨若年性骨軟骨症	
N258			近位尿細管性アシドーシス	
M6099			筋炎	
E740			筋型糖原病	
O821			緊急帝王切開	
M6289			筋強直	
G711			筋強直症候群	
G711			筋強直性ジストロフィー	
G711			筋緊張性障害	
G711			筋緊張性白内障	
M7299			筋筋膜炎	
M5456			筋筋膜性腰痛症	
R252			筋痙縮	
R252			筋痙直	
Q798			筋欠損	
A499			菌血症	
H024			筋原性眼瞼下垂症	
M6249			筋拘縮症	
Q799			筋骨格系先天奇形	
D868			筋サルコイドーシス	
H521			近視	
H353			近視性脈絡膜新生血管	
H350			近視性網膜症	
H522			近視性乱視	
B479			菌腫	
G442			筋収縮性頭痛	
O341			筋腫合併妊娠	
O341			筋腫合併分娩	
D250			筋腫分娩	
G710			筋ジストロフィー	
C840			菌状息肉症	
M6269			筋ストレイン	
K076			筋性開口障害	
M4149			筋性脊柱側弯症	
Q210			筋性部心室中隔欠損	
R193			筋性防御	
T146			筋損傷	
T784			金属アレルギー	
L230			金属アレルギー性接触皮膚炎	
T888			金属歯冠修復過高	
T888			金属歯冠修復粗造	
T888			金属歯冠修復脱離	
T888			金属歯冠修復低位	
T888			金属歯冠修復破損	
T888			金属歯冠修復不適合	
T569			金属中毒	
T568			金属熱	
T569			金属の毒作用	
T888			金属ブラケット脱離	
T888			金属ブラケット破損	
T888			金属ブラケット不適合	
T888			金属ポンティック破損	
T888			金属裏装ポンティック破損	
M6299			筋短縮症	
R298			筋脱力	
T146			筋断裂	
G442			緊張型頭痛	
F202			緊張型統合失調症	
J930			緊張性気胸	
G938			緊張性気頭症	
H570			緊張性瞳孔	
H500			緊張性内斜視	
R941			筋電図異常	
K070			筋突起過長症	
Q818			キンドラー症候群	
A188			筋肉結核	
M6199			筋肉骨化症	
M7919			筋肉痛	
M7959			筋肉内異物残留	
D180			筋肉内血管腫	
T146			筋肉内血腫	
D179			筋肉内脂肪腫	
M6009			筋膿瘍	
M6229			筋の阻血性梗塞	
S444			筋皮神経損傷	
M6269			筋疲労	
M6289			筋ヘルニア	
M7299			筋膜炎	
A188			筋膜結核	
M7289			筋膜膿瘍	
G709			筋無力症	
H024			筋無力性眼瞼下垂症	
E142			キンメルスチール・ウイルソン症候群	
M6209			筋離断	
R298			筋力低下	
I158			偽アルドステロン症	
Q828			偽黄色腫	
G562			ギオン管症候群	
M8419			偽関節	
Z970			義眼	
T888			義歯過高	
T888			義歯嵌入	
T888			義歯咬合面不適合	
K062			義歯床下粘膜異常	
T888			義歯床粘膜面不適合	
T888			義歯床不適合	
H473			偽視神経炎	
K121			義歯性潰瘍	
K121			義歯性口内炎	
K061			義歯性線維腫	
T876			義肢断端不適合	
T888			義歯低位	
T888			義歯破損	
T888			義歯不適合	
H509			偽斜視	
A38			偽猩紅熱	
F21			偽神経症性統合失調症	
A710			疑似トラコーマ	
K567			偽性イレウス	
L638			偽性円形脱毛症	
Q828			偽性黄色腫	
H023			偽性眼瞼下垂症	
H55			偽性眼振	
E201			偽性偽性副甲状腺機能低下症	
E059			偽性甲状腺機能亢進症	
M9135			偽性股関節痛	
A009			偽性コレラ	
F458			偽性斜頚	
G039			偽性髄膜炎	
G961			偽性髄膜瘤	
K37			偽性虫垂炎	
E878			偽性低アルドステロン症	
E871			偽性低アルドステロン症１型	
E875			偽性低アルドステロン症２型	
I729			偽性動脈瘤	
Q778			偽性軟骨無形成症	
I671			偽性脳動脈瘤	
E876			偽性バーター症候群	
E201			偽性副甲状腺機能低下症	
E201			偽性副甲状腺機能低下症１型	
E201			偽性副甲状腺機能低下症２型	
E52			偽性ペラグラ	
G711			偽性ミオトニア	
R202			蟻走感	
E268			ギッテルマン症候群	
M1129			偽痛風	
M7249			偽肉腫性線維腫症	
H473			偽乳頭炎	
H473			偽乳頭浮腫	
H534			偽半盲	
G710			偽肥大性筋ジストロフィー	
L899			ギブス性潰瘍	
A691			偽膜性アンギナ	
J028			偽膜性咽頭炎	
J209			偽膜性気管支炎	
H102			偽膜性結膜炎	
J040			偽膜性喉頭炎	
K121			偽膜性口内炎	
A047			偽膜性大腸炎	
A047			偽膜性腸炎	
J039			偽膜性扁桃炎	
K006			逆生歯	
T749			虐待症候群	
K210			逆流性食道炎	
N110			逆流性腎症	
R412			逆向性健忘	
N508			逆行性射精症	
K830			逆行性胆管炎	
Q897			ギャロウエイ・モワト症候群	
B080			牛痘	
T781			牛乳アレルギー	
T780			牛乳によるアナフィラキシーショック	
K904			牛乳不耐症	
O265			仰臥位低血圧症候群	
D689			凝固因子欠乏症	
O450			凝固障害を伴う常位胎盤早期剥離	
B80			蟯虫症	
B80			蟯虫症性外陰炎	
B80			蟯虫症性腟炎	
T141			魚咬創	
J678			魚粉製造業者肺	
Q809			魚鱗癬症候群	
H118			偽翼状片	
G610			ギラン・バレー症候群	
H400			偽緑内障	
T568			銀沈着症	
T621			銀杏中毒	
L237			銀杏によるアレルギー性接触皮膚炎	
D561			クーリー貧血	
A818			クールー	
T783			クインケ浮腫	
A773			クインスランドまだにチフス	
R481			空間識障害	
F453			空気嚥下症	
F453			空気飢餓感	
T790			空気塞栓症	
K073			空隙歯列弓	
F602			空想嘘言症	
K550			空腸壊死	
C171			空腸カルチノイド	
C171			空腸癌	
J677			空調機肺	
K566			空腸狭窄	
K500			空腸クローン病	
K571			空腸憩室症	
A183			空腸結核	
C171			空腸消化管間質腫瘍	
C171			空腸神経内分泌細胞癌	
C171			空腸神経内分泌腫瘍	
I868			空腸静脈瘤	
Q411b			空腸閉鎖	
K638			空腸ポリープ	
Z434			空腸瘻開口部に対する手当て	
Z934			空腸瘻造設状態	
T090			躯幹擦過創	
B029			躯幹帯状疱疹	
L010			躯幹伝染性膿痂疹	
L011			躯幹膿痂疹性湿疹	
T210			躯幹薬傷	
L419			躯幹類乾癬	
R067			くしゃみ	
C915			くすぶり型白血病	
R065			口呼吸	
M2459			屈曲拘縮	
T1420			屈曲骨折	
G821			屈曲性対麻痺	
L408			屈曲部乾癬	
L208			屈曲部湿疹	
M2129			屈曲変形	
M2457			屈趾症	
M2454			屈指症	
K270			クッシング潰瘍	
E249			クッシング症候群	
E240			クッシング病	
M2589			屈伸困難	
H527			屈折異常	
H530			屈折異常弱視	
H520			屈折性遠視	
H527			屈折性眼精疲労	
H521			屈折性近視	
H522			屈折性乱視	
S908			靴ずれ	
X70			首吊り自殺	
T71			首吊り自殺未遂	
E754			クフス病	
I781			くも状血管腫	
T633			クモ毒	
G039			くも膜炎	
I609			くも膜下出血	
I690			くも膜下出血後遺症	
G062			くも膜下膿瘍	
A170			くも膜結核	
D329			くも膜のう腫	
G930			くも膜のう胞	
G478			クライネ・レヴィン症候群	
Q984			クラインフェルター症候群	
T888			クラウンループ脱離	
T888			クラウンループ破損	
T888			クラウンループ不適合	
T636			クラゲ毒	
T888			クラスプ嵌入	
T888			クラスプ脱離	
T888			クラスプ破損	
T888			クラスプ不適合	
A505			クラットン関節	
E752			クラッベ病	
A564			クラミジア咽頭炎	
A749			クラミジア感染症	
O983			クラミジア感染症合併妊娠	
P002			クラミジア感染母体より出生した児	
A560			クラミジア外陰腟炎	
A560			クラミジア頚管炎	
A740			クラミジア結膜炎	
A560			クラミジア子宮頚管炎	
A561			クラミジア子宮内膜炎	
A561			クラミジア性女性骨盤炎	
A561			クラミジア性前立腺炎	
A561			クラミジア精巣炎	
A561			クラミジア精巣上体炎	
A55			クラミジア性リンパ肉芽腫	
A563			クラミジア直腸炎	
A560			クラミジア尿道炎	
J160			クラミジア肺炎	
A748			クラミジア腹膜炎	
A560			クラミジア膀胱炎	
A561			クラミジア卵管炎	
D891			クリオグロブリン血症	
D891			クリオグロブリン血症性血管炎	
D891			クリオグロブリン血症性呼吸器障害	
D891			クリオグロブリン血症性紫斑病	
D898			クリオピリン関連周期熱症候群	
D891			クリオフィブリノゲン血症	
E805			クリグラー・ナジャー症候群	
