id	label_en	synonym_en	label_ja	synonym_ja
1200001	[指定] Spinal and bulbar muscular atrophy	SBMA|Kennedy disease	[指定] 球脊髄性筋萎縮症	Kennedy-Alter-Sung症候群|KAS
1200002	[指定] Amyotrophic lateral sclerosis	ALS	[指定] 筋萎縮性側索硬化症	
1200003	[指定] Spinal muscular atrophy	SMA	[指定] 脊髄性筋萎縮症	
1200008	[指定] Primary lateral sclerosis	PLS	[指定] 原発性側索硬化症	
1200009	[指定] Progressive supranuclear palsy	PSP	[指定] 進行性核上性麻痺	
1200010	[指定] Parkinson's disease	Parkinson disease|PD	[指定] パーキンソン病	
1200011	[指定] Corticobasal degeneration	CBD	[指定] 大脳皮質基底核変性症	
1200012	[指定] Huntington's disease	Huntington disease	[指定] ハンチントン病	
1200013	[指定] Neuroacanthocytosis		[指定] 神経有棘赤血球症	
1200016	[指定] Charcot-Marie-Tooth disease	CMT	[指定] シャルコー・マリー・トゥース病	
1200020	[指定] Myasthenia gravis	MG	[指定] 重症筋無力症	
1200021	[指定] Congenital myasthenic syndrome	CMS	[指定] 先天性筋無力症候群	
1200022	[指定] Multiple sclerosis/Neuromyelitis optica spectrum disorders	MS/NMOSD|Multiple sclerosis/Neuromyelitis optica|MS/NMO	[指定] 多発性硬化症／視神経脊髄炎	
1200029	[指定] Chronic inflammatory demyelinating polyneuropathy/Multifocal motor neuropathy	CIDP/MMN	[指定] 慢性炎症性脱髄性多発神経炎／多巣性運動ニューロパチー	
1200032	[指定] Sporadic inclusion body myositis	sIBM	[指定] 封入体筋炎	
1200033	[指定] Crow-Fukase syndrome	"POEMS syndrome|Polyneuropathy, organomegaly, endocrinopathy, M-protein, and skin changes syndrome"	[指定] クロウ・深瀬症候群	POEMS症候群
1200034	[指定] Multiple system atrophy	MSA	[指定] 多系統萎縮症	
1200037	[指定] Spinocerebellar degeneration	SCD	[指定] 脊髄小脳変性症	
1200055	[指定] Lysosomal storage disease		[指定] ライソゾーム病	
1200165	[指定] Adrenoleukodystrophy		[指定] 副腎白質ジストロフィー	
1200173	[指定] Mitochondrial diseases		[指定] ミトコンドリア病	ミトコンドリア脳筋症
1200183	[指定] Moyamoya disease		[指定] もやもや病	ウィリス動脈輪閉塞症
1200186	[指定] Prion disease		[指定] プリオン病	
1200195	[指定] Subacute sclerosing panencephalitis	SSPE	[指定] 亜急性硬化性全脳炎	
1200205	[指定] Progressive multifocal leukoencephalopathy	PML	[指定] 進行性多巣性白質脳症	
1200206	[指定] HTLV-1-associated myelopathy	HAM	[指定] HTLV-1関連脊髄症	HAM
1200207	[指定] Idiopathic basal ganglia calcification	IBGC	[指定] 特発性基底核石灰化症	
1200209	[指定] Systemic amyloidosis		[指定] 全身性アミロイドーシス	
1200215	[指定] Ullrich disease	Ullrich's disease|Ullrich congenital muscular dystrophy	[指定] ウルリッヒ病	ウルリッヒ型先天性筋ジストロフィー
1200216	[指定] Distal myopathy		[指定] 遠位型ミオパチー	
1200220	[指定] Bethlem Myopathy		[指定] ベスレムミオパチー	
1200221	[指定] Autophagic vacuolar myopathy		[指定] 自己貪食空胞性ミオパチー	
1200224	[指定] Schwartz-Jampel syndrome	SJS	[指定] シュワルツ・ヤンペル症候群	Schwartz-Jampel症候群
1200225	[指定] Neurofibromatosis		[指定] 神経線維腫症	
1200228	[指定] Pemphigus		[指定] 天疱瘡	
1200234	[指定] Epidermolysis bullosa		[指定] 表皮水疱症	
1200240	[指定] Pustular psoriasis	Generalized pustular psoriasis|GPP	[指定] 膿疱性乾癬（汎発型）	
1200245	[指定] Stevens-Johnson syndrome	SJS	[指定] スティーヴンス・ジョンソン症候群	皮膚粘膜眼症候群|Stevens-Johnson症候群
1200246	[指定] Toxic epidermal necrolysis	TEN	[指定] 中毒性表皮壊死症	
1200251	[指定] Takayasu arteritis	Aortitis syndrome|Takayasu's arteritis	[指定] 高安動脈炎	
1200258	[指定] Giant cell arteritis	GCA	[指定] 巨細胞性動脈炎	
1200261	[指定] Polyarteritis nodosa	Periarteritis nodosa|PAN	[指定] 結節性多発動脈炎	結節性動脈周囲炎
1200262	[指定] Microscopic polyangiitis	MPA	[指定] 顕微鏡的多発血管炎	
1200263	[指定] Granulomatosis with polyangiitis	Wegeners granulomatosis|GPA	[指定] 多発血管炎性肉芽腫症	ウェゲナー肉芽腫症
1200264	[指定] Eosinophilic granulomatosis with polyangiitis	EGPA|Allergic granulomatous angiitis|Churg Strauss syndrome	[指定] 好酸球性多発血管炎性肉芽腫症	アレルギー性肉芽腫性血管炎|チャーグ・ストラウス症候群
1200265	[指定] Rheumatoid vasculitis	Rheumatoid arthritis with vasculitis|Malignant rheumatoid arthritis	[指定] 悪性関節リウマチ	リウマトイド血管炎|血管炎を伴う関節リウマチ
1200266	[指定] Buerger's disease	Thromboangiitis obliterans|TAO	[指定] バージャー病	ビュルガー病|閉塞性血栓血管炎
1200267	[指定] Primary antiphospholipid antibody syndrome	Primary antiphospholipid syndrome|Primary APS	[指定] 原発性抗リン脂質抗体症候群	原発性APS
1200272	[指定] Systemic lupus erythematosus		[指定] 全身性エリテマトーデス	
1200273	[指定] Dermatomyositis/Polymyositis	DM/PM	[指定] 皮膚筋炎／多発性筋炎	
1200277	[指定] Systemic sclerosis	Systemic scleroderma	[指定] 全身性強皮症	
1200278	[指定] Mixed connective tissue disease	MCTD	[指定] 混合性結合組織病	
1200279	[指定] Sjogren's syndrome	Sjogren syndrome|Sjögren's syndrome	[指定] シェーグレン症候群	Sjogren症候群
1200282	[指定] Adult Still's disease	Adult Still disease|Adult-onset Still disease|AOSD	[指定] 成人スチル病	成人Still病
1200283	[指定] Relapsing polychondritis	RP	[指定] 再発性多発軟骨炎	
1200284	[指定] Behcet's disease	Behcet disease	[指定] ベーチェット病	
1200285	[指定] Idiopathic dilated cardiomyopathy		[指定] 特発性拡張型心筋症	
1200286	[指定] Hypertrophic cardiomyopathy	HCM	[指定] 肥大型心筋症	
1200292	[指定] Restrictive cardiomyopathy	Restricted cardiomyopathy	[指定] 拘束型心筋症	
1200295	[指定] Aplastic anemia	Aplastic anaemia	[指定] 再生不良性貧血	
1200305	[指定] Autoimmune hemolytic anemia	Autoimmune haemolytic anaemia|AIHA	[指定] 自己免疫性溶血性貧血	
1200311	[指定] Paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal haemoglobinuria|PNH	[指定] 発作性夜間ヘモグロビン尿症	
1200315	[指定] Idiopathic thrombocytopenic purpura	Primary immune thrombocytopenia	[指定] 特発性血小板減少性紫斑病	
1200316	[指定] Thrombotic thrombocytopenic purpura	TTP	[指定] 血栓性血小板減少性紫斑病	
1200320	[指定] Primary immunodeficiency syndrome	Primary immunodeficiency disease|PID	[指定] 原発性免疫不全症候群	
1200366	[指定] IgA nephropathy		[指定] IgＡ腎症	
1200367	[指定] Polycystic kidney disease	Polycystic kidney|PKD	[指定] 多発性嚢胞腎	
1200370	[指定] Ossification of ligamentum flavum	Ossification of the ligamentum flavum|OLF	[指定] 黄色靱帯骨化症	
1200371	[指定] Ossification of posterior longitudinal ligament	OPLL|Ossification of the posterior longitudinal ligament	[指定] 後縦靱帯骨化症	OPLL
1200372	[指定] Coexisting cervical and lumbar spinal stenosis		[指定] 広範脊柱管狭窄症	
1200373	[指定] Idiopathic osteonecrosis of femoral head	Idiopathic osteonecrosis of the femoral head|ION	[指定] 特発性大腿骨頭壊死症	
1200374	[指定] Diencephalo-hypophysial insufficiency-inappropriate ADH syndrome	Pituitary ADH secretion disorders|Syndrome of inappropriate ADH secretion|SIADH	[指定] 下垂体性ADH分泌異常症	
1200377	[指定] Diencephalo-hypophysial insufficiency-inappropriate thyroid stimulating hormone syndrome	TSH-secreting pituitary adenoma|Syndrome of inappropriate thyroid-stimulating hormone secretion|Syndrome of inappropriate TSH secretion	[指定] 下垂体性TSH分泌亢進症	
1200378	[指定] Diencephalo-hypophysial insufficiency-inappropriate prolactin syndrome	Prolactin secreting pituitary adenoma|PRL-secreting pituitary adenoma|Inappropriate prolactin secretion syndrome	[指定] 下垂体性PRL分泌亢進症	
1200379	[指定] Cushing disease	Cushing's Disease	[指定] クッシング病	Cushing病
1200380	[指定] Diencephalo-hypophysial dysfunction-syndrome of abnormal secretion of gonadotropin	Pituitary gonadotropin secretion hyperthyroidism	[指定] 下垂体性ゴナドトロピン分泌亢進症	
1200386	[指定] Diencephalo-hypophysial dysfunction-syndrome of abnormal secretion of growth hormone	Growth hormone secreting pituitary adenoma	[指定] 下垂体性成長ホルモン分泌亢進症	
1200387	[指定] Hypopituitarism syndrome	Hypopituitarism	[指定] 下垂体前葉機能低下症	
1200394	[指定] Homozygous familial hypercholesterolemia	Homozygous familial hypercholesterolaemia|Homozygous FH	[指定] 家族性高コレステロール血症ホモ接合体	FHホモ接合体
1200395	[指定] Resistance to thyroid hormone	Syndrome of Resistance to Thyroid Hormone|RTH|Thyroid hormone insensitivity syndrome	[指定] 甲状腺ホルモン不応症	
1200396	[指定] Congenital adrenal enzyme deficiency	Congenital adrenal hyperplasia|Congenial adrenal cortex enzyme deficiency	[指定] 先天性副腎皮質酵素欠損症	
1200403	[指定] Congenital adrenal hypoplasia		[指定] 先天性副腎低形成症	常染色体性先天性副腎低形成
1200411	[指定] Addison's disease	Primary chronic adrenocortical insufficiency|Addison disease	[指定] アジソン病	Addison病
1200415	[指定] Sarcoidosis		[指定] サルコイドーシス	
1200416	[指定] Idiopathic interstitial pneumonia	IIPs	[指定] 特発性間質性肺炎	
1200425	[指定] Pulmonary arterial hypertension	PAH	[指定] 肺動脈性肺高血圧症	
1200426	[指定] Pulmonary veno-occlusive disease / pulmonary capillary hemangiomatosis	Pulmonary veno-occlusive disease / pulmonary capillary haemangiomatosis|Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis|PVOD / PCH	[指定] 肺静脈閉塞症／肺毛細血管腫症	
1200429	[指定] Chronic thromboembolic pulmonary hypertension	CTEPH	[指定] 慢性血栓塞栓性肺高血圧症	
1200430	[指定] Lymphangioleiomyomatosis	LAM	[指定] リンパ脈管筋腫症	LAM
1200431	[指定] Retinitis pigmentosa		[指定] 網膜色素変性症	
1200437	[指定] Budd-Chiari syndrome		[指定] バッド・キアリ症候群	
1200438	[指定] Idiopathic portal hypertension	Banti syndrome|IPH	[指定] 特発性門脈圧亢進症	バンチ症候群|Banti症候群
1200439	[指定] Primary biliary cholangitis	Primary biliary cirrhosis|PBC	[指定] 原発性胆汁性胆管炎	
1200440	[指定] Primary sclerosing cholangitis	PSC	[指定] 原発性硬化性胆管炎	PSC
1200441	[指定] Autoimmune hepatitis	AIH	[指定] 自己免疫性肝炎	
1200444	[指定] Crohn's disease	Crohn Disease	[指定] クローン病	Crohn病
1200449	[指定] Ulcerative colitis		[指定] 潰瘍性大腸炎	
1200454	[指定] Eosinophilic gastrointestinal disorders	Eosinophilic gastrointestinal disease|EGID	[指定] 好酸球性消化管疾患	
1200458	[指定] Chronic idiopathic intestinal pseudo-obstruction	CIIP	[指定] 慢性特発性偽性腸閉塞症	
1200459	[指定] Megacystis-microcolon-intestinal hypoperistalsis syndrome	Huge bladder short and small colon intestinal peristalsis deficiency|Megacystis microcolon intestinal hypoperistalsis syndrome|MMIHS	[指定] 巨大膀胱短小結腸腸管蠕動不全症	
1200460	[指定] Congenital isolated hypoganglionosis	Intestinal ganglion cells insignificant disease	[指定] 腸管神経節細胞僅少症	
1200461	[指定] Rubinstein-Taybi syndrome		[指定] ルビンシュタイン・テイビ症候群	Rubinstein-Taybi症候群
1200462	[指定] CFC Syndrome	Cardio-facio-cutaneous syndrome	[指定] CFC症候群	心臓・顔・皮膚症候群|cardio-facio-cutaneous症候群
1200463	[指定] Costello syndrome		[指定] コステロ症候群	Costello症候群
1200464	[指定] CHARGE syndrome		[指定] チャージ症候群	CHARGE症候群
1200465	[指定] Cryopyrin-associated periodic syndrome	Cryopyrin associated periodic fever syndrome	[指定] クリオピリン関連周期熱症候群	
1200469	[指定] Juvenile idiopathic arthritis	JIA	[指定] 若年性特発性関節炎	
1200472	[指定] TNF receptor-associated periodic fever syndrome	TRAPS	[指定] TNF受容体関連周期性症候群	
1200473	[指定] Atypical hemolytic uremic syndrome	Atypical haemolytic uraemic syndrome|aHUS	[指定] 非典型溶血性尿毒症症候群	
1200476	[指定] Blau syndrome	Early onset sarcoidosis	[指定] ブラウ症候群	Blau症候群|若年発症サルコイドーシス
1200477	[指定] Congenital myopathy		[指定] 先天性ミオパチー	
1200485	[指定] Marinesco-Sjogren syndrome		[指定] マリネスコ・シェーグレン症候群	MSS|Marinesco-Sjogren症候群
1200486	[指定] Muscular dystrophy		[指定] 筋ジストロフィー	
1200496	[指定] Non-dystrophic myotonia	Non-dystrophic myotonic syndromes	[指定] 非ジストロフィー性ミオトニー症候群	
1200502	[指定] Hereditary periodic paralysis	Familial periodic paralysis	[指定] 遺伝性周期性四肢麻痺	
1200505	[指定] Atopic myelitis		[指定] アトピー性脊髄炎	
1200506	[指定] Syringomyelia		[指定] 脊髄空洞症	
1200509	[指定] Myelomeningocele		[指定] 脊髄髄膜瘤	
1200510	[指定] Isaacs syndrome	Isaacs' syndrome	[指定] アイザックス症候群	Isaacs症候群
1200511	[指定] Hereditary dystonia		[指定] 遺伝性ジストニア	
1200542	[指定] Neuroferritinopathy		[指定] 神経フェリチン症	
1200543	[指定] Superficial siderosis	Brain table hemosiderosis	[指定] 脳表ヘモジデリン沈着症	
1200544	[指定] Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	Cerebral autosomal recessive arteriopathy with baldness and degenerative spondylosis|Autosomal recessive leukoencephalopathy with baldness and degenerative spondylosis|CARASIL	[指定] 禿頭と変形性脊椎症を伴う常染色体劣性白質脳症	CARASIL
1200545	[指定] Cerebral autosomal dominant arteriopathy with subcortical infarct and leukoencephalopathy	Autosomal dominant cerebral artery disease with subcortical infarct and leukoencephalopathy|Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy|CADASIL	[指定] 皮質下梗塞と白質脳症を伴う常染色体優性脳動脈症	CADASIL
1200546	[指定] Hereditary diffuse leukoencephalopathy with spheroid	HDLS	[指定] 神経軸索スフェロイド形成を伴う遺伝性びまん性白質脳症	
1200547	[指定] Perry syndrome		[指定] ペリー症候群	Perry症候群
1200548	[指定] Frontotemporal lobar degeneration	FTLD	[指定] 前頭側頭葉変性症	
1200551	[指定] Bickerstaff's brainstem encephalitis	Bickerstaff brainstem encephalitis|Vickers staff brainstem encephalitis	[指定] ビッカースタッフ脳幹脳炎	Bickerstaff型脳幹脳炎
1200552	[指定] Acute encephalopathy with biphasic seizures and late reduced diffusion	AESD	[指定] 痙攣重積型（二相性）急性脳症	痙攣重積型急性脳症
1200553	[指定] Congenital insensitivity to pain with anhidrosis	CIPA	[指定] 先天性無痛無汗症	
1200554	[指定] Alexander disease	AxD	[指定] アレキサンダー病	Alexander病
1200558	[指定] Congenital suprabulbar paresis	Congenital supranuclear bulbar palsy|Worster-Drought syndrome	[指定] 先天性核上性球麻痺	ウースター・ドロート症候群
1200559	[指定] Moebius syndrome	Möbius syndrome	[指定] メビウス症候群	Moebius症候群
1200560	[指定] Septo-optic dysplasia / De Morsier syndrome	SOD	[指定] 中隔視神経形成異常症／ドモルシア症候群	中隔視神経形成異常症／De Morsier症候群
1200562	[指定] Aicardi syndrome		[指定] アイカルディ症候群	Aicardi症候群
1200563	[指定] Hemimegalencephaly		[指定] 片側巨脳症	
1200564	[指定] Focal cortical dysplasia	FCD	[指定] 限局性皮質異形成	FCD
1200574	[指定] Neuronal migration defects	Lissencephaly|Nerve cell migration disorders|Miller-Dieker syndrom	[指定] 神経細胞移動異常症	
1200575	[指定] Congenital hypomyelinating leukodystrophy	Congenital cerebral white matter aplasia	[指定] 先天性大脳白質形成不全症	
1200587	[指定] Dravet syndrome	Dorabe syndrome	[指定] ドラベ症候群	
1200588	[指定] Mesial temporal lobe epilepsy with bilateral hippocampal sclerosis	Mesial temporal lobe epilepsy with hippocampal sclerosis	[指定] 海馬硬化を伴う内側側頭葉てんかん	
1200589	[指定] Myoclonic absence epilepsy	Epilepsy with myoclonic absence|EMA	[指定] ミオクロニー欠神てんかん	
1200590	[指定] Epilepsy with myoclonic atonic seizures	Epilepsy with myoclonic cataplexy	[指定] ミオクロニー脱力発作を伴うてんかん	
1200591	[指定] Lennox-Gastaut syndrome		[指定] レノックス・ガストー症候群	Lennox-Gastaut症候群
1200592	[指定] West syndrome	Infantile spasms	[指定] ウエスト症候群	点頭てんかん|West症候群
1200593	[指定] Ohtahara syndrome	Early infantile epileptic encephalopathy with suppression burst	[指定] 大田原症候群	早期乳児てんかん性脳症
1200594	[指定] Early myoclonic encephalopathy		[指定] 早期ミオクロニー脳症	EME
1200595	[指定] Epilepsy of infancy with migrating focal seizures	Infant epilepsy with migratory focus seizure|Migrating partial seizures in infancy|EIMFS	[指定] 遊走性焦点発作を伴う乳児てんかん	
1200596	[指定] Hemiconvulsion-hemiplegia-epilepsy syndrome	"One side convulsions, hemiplegia epilepsy syndrome|HHE"	[指定] 片側痙攣・片麻痺・てんかん症候群	
1200597	[指定] Ring chromosome 20 syndrome	Ring chromosome 20 epilepsy syndrome	[指定] 環状20番染色体症候群	
1200598	[指定] Rasmussen's encephalitis	Rasmussen encephalitis	[指定] ラスムッセン脳炎	Rasmussen脳炎
1200599	[指定] PCDH19-related syndrome	PCDH19 epilepsy|PCDH19-related epilepsy|Epilepsy and mental retardation limited to females|EFMR	[指定] ＰＣＤＨ19関連症候群	PCDH19関連てんかん
1200600	"[指定] Acute encephalitis with refractory, repetitive partial seizures"	Refractory frequent partial seizures intussusception acute encephalitis|AERRPS	[指定] 難治頻回部分発作重積型急性脳炎	
1200601	[指定] Epileptic encephalopathy with continuous spike-and-wave during sleep	Epilepsy with continuous spikes and waves during slow sleep	[指定] 徐波睡眠期持続性棘徐波を示すてんかん性脳症	
1200602	[指定] Landau-Kleffner syndrome	Acquired aphasia with convulsive disorder	[指定] ランドウ・クレフナー症候群	Landau-Kleffner症候群
1200603	[指定] Rett syndrome		[指定] レット症候群	Rett症候群
1200606	[指定] Sturge-Weber syndrome		[指定] スタージ・ウェーバー症候群	
1200607	[指定] Tuberous sclerosis complex	Tuberous sclerosis|TSC	[指定] 結節性硬化症	
1200608	[指定] Xeroderma pigmentosum	XP	[指定] 色素性乾皮症	
1200609	[指定] Congenital ichthyosis		[指定] 先天性魚鱗癬	
1200631	[指定] Benign familial pemphigus	Hailey-Hailey disease|Familial benign chronic pemphigus	[指定] 家族性良性慢性天疱瘡	ヘイリー・ヘイリー病
1200632	[指定] Pemphigoid (including Epidermolysis bullosa acquisita)	Pemphigoid	[指定] 類天疱瘡	
1200636	[指定] Acquired idiopathic generalized anhidrosis	Idiopathic acquired systemic anhidrosis|Idiopathic pure sudomotor failure|AIGA	[指定] 特発性後天性全身性無汗症	
1200637	[指定] Oculocutaneous albinism	OCA	[指定] 眼皮膚白皮症	
1200642	[指定] Pachydermoperiostosis	PDP	[指定] 肥厚性皮膚骨膜症	
1200643	[指定] Pseudoxanthoma elasticum	PXE	[指定] 弾性線維性仮性黄色腫	PXE
1200644	[指定] Marfan syndrome		[指定] マルファン症候群	Marfan症候群
1200645	[指定] Ehlers-Danlos Syndrome	EDS	[指定] エーラス・ダンロス症候群	
1200653	[指定] Menkes disease		[指定] メンケス病	
1200654	[指定] Occipital horn syndrome		[指定] オクシピタル・ホーン症候群	
1200655	[指定] Wilson disease		[指定] ウィルソン病	Wilson病
1200656	[指定] Hypophosphatasia		[指定] 低ホスファターゼ症	
1200657	[指定] VATER syndrome	VATER association	[指定] VATER症候群	
1200658	[指定] Nasu-Hakola disease		[指定] 那須・ハコラ病	
1200659	[指定] Weaver syndrome		[指定] ウィーバー症候群	Weaver症候群
1200660	[指定] Coffin-Lowry syndrome		[指定] コフィン・ローリー症候群	Coffin-Lowry症候群
1200661	[指定] Joubert syndrome and related disorders	Cerebro-oculo-hepato-renal syndrome	[指定] ジュベール症候群関連疾患	
1200663	[指定] Mowat-Wilson syndrome		[指定] モワット・ウィルソン症候群	Mowat-Wilson症候群
1200664	[指定] Williams syndrome		[指定] ウィリアムズ症候群	Williams症候群
1200665	[指定] ATR-X syndrome	Alpha-thalassemia/mental retardation syndrome|X-linked a-thalassemia/intellectual disability syndrome	[指定] ATR-X症候群	X連鎖αサラセミア・精神遅滞症候群
1200666	[指定] Crouzon's syndrome	Crouzon syndrome	[指定] クルーゾン症候群	Crouzon症候群
1200667	[指定] Apert syndrome		[指定] アペール症候群	Apert症候群
1200668	[指定] Pfeiffer syndrome		[指定] ファイファー症候群	Pfeiffer症候群
1200669	[指定] Antley-Bixler syndrome	Antley-Bixler Syndrome Phenotype	[指定] アントレー・ビクスラー症候群	
1200670	[指定] Coffin-Siris syndrome		[指定] コフィン・シリス症候群	Coffin-Siris症候群
1200671	[指定] Rothmund-Thomson syndrome		[指定] ロスムンド・トムソン症候群	
1200672	[指定] Kabuki syndrome		[指定] 歌舞伎症候群	
1200673	[指定] Polysplenia syndrome		[指定] 多脾症候群	
1200674	[指定] Asplenia syndrome		[指定] 無脾症候群	
1200675	[指定] Branchio-oto-renal syndrome	BOR syndrome	[指定] 鰓耳腎症候群	BOR症候群
1200676	[指定] Werner syndrome		[指定] ウェルナー症候群	
1200677	[指定] Cockayne syndrome		[指定] コケイン症候群	Cockayne症候群
1200678	[指定] Prader-Willi syndrome		[指定] プラダー・ウィリ症候群	Prader-Willi症候群
1200679	[指定] Sotos syndrome		[指定] ソトス症候群	Sotos症候群
1200680	[指定] Noonan syndrome		[指定] ヌーナン症候群	Noonan症候群
1200681	[指定] Young-Simpson syndrome		[指定] ヤング・シンプソン症候群	Young-Simpson症候群
1200682	[指定] 1p36 deletion syndrome		[指定] １ｐ36欠失症候群	
1200683	[指定] 4p deletion syndrome	4p-syndrome|Wolf-Hirschhorn syndrome	[指定] 4p欠失症候群	ウォルフ・ヒルシュホーン症候群
1200684	[指定] 5p deletion syndrome	5p-syndrome	[指定] 5p欠失症候群	5p-症候群
1200685	[指定] Paternal uniparental disomy of chromosome 14	No. 14 chromosome father disomy syndrome|Kagami-Ogata syndrome|Paternal uniparental disomy 14	[指定] 第14番染色体父親性ダイソミー症候群	
1200686	[指定] Angelman syndrome		[指定] アンジェルマン症候群	Angelman症候群
1200687	[指定] Smith-Magenis syndrome		[指定] スミス・マギニス症候群	Smith-Magenis症候群
1200688	[指定] 22q11.2 deletion syndrome	Chromosome 22q11.2 deletion syndrome	[指定] 22q11.2欠失症候群	
1200689	[指定] Emanuel syndrome		[指定] エマヌエル症候群	
1200690	[指定] Fragile X syndrome related diseases	Fragile X-associated tremor/ataxia syndrome|Fragile X-associated disorders|Fragile X syndrome and associated disorders	[指定] 脆弱Ｘ症候群関連疾患	
1200692	[指定] Fragile X syndrome		[指定] 脆弱X症候群	
1200693	[指定] Truncus arteriosus communis		[指定] 総動脈幹遺残症	
1200698	[指定] Corrected transposition of great arteries	Corrected transposition of the great arteries	[指定] 修正大血管転位症	
1200699	[指定] Complete transposition of the great arteries	Complete TGA	[指定] 完全大血管転位症	
1200704	[指定] Single ventricle	Univentricular heart	[指定] 単心室症	
1200705	[指定] Hypoplastic left heart syndrome		[指定] 左心低形成症候群	
1200706	[指定] Tricuspid atresia		[指定] 三尖弁閉鎖症	
1200707	[指定] Pulmonary atresia with intact ventricular septum	Pulmonary atresia without ventricular septum defect	[指定] 心室中隔欠損を伴わない肺動脈閉鎖症	
1200708	[指定] Pulmonary atresia with ventricular septal defect		[指定] 心室中隔欠損を伴う肺動脈閉鎖症	極型ファロー四徴症
1200709	[指定] Tetralogy of Fallot	Fallot's Tetralogy	[指定] ファロー四徴症	
1200710	[指定] Double outlet right ventricle		[指定] 両大血管右室起始症	
1200711	[指定] Ebstein's anomaly	Ebstein anomaly|Ebstein's malformation|Ebstein malformation	[指定] エプスタイン病	Ebstein病|Ebstein奇形
1200712	[指定] Alport's syndrome	Alport syndrome	[指定] アルポート症候群	Alport症候群
1200713	[指定] Galloway-Mowat syndrome		[指定] ギャロウェイ・モワト症候群	Galloway-Mowat症候群
1200714	[指定] Rapidly progressive glomerulonephritis	Crescentic glomerulonephritis	[指定] 急速進行性糸球体腎炎	
1200718	[指定] Goodpasture syndrome	Anti-glomerular basement membrane disease|Anti-GBM nephritis	[指定] 抗糸球体基底膜腎炎	グッドパスチャー症候群|Goodpasture症候群
1200719	[指定] Primary nephrotic syndrome		[指定] 一次性ネフローゼ症候群	
1200725	[指定] Primary membranoproliferative glomerulonephritis	Primary MPGN	[指定] 一次性膜性増殖性糸球体腎炎	
1200741	[指定] Henoch-Schonlein purpura nephritis	Henoch-Schönlein purpura nephritis|HSPN	[指定] 紫斑病性腎炎	
1200742	[指定] Congenital nephrogenic diabetes insipidus	Nephrogenic diabetes insipidus	[指定] 先天性腎性尿崩症	遺伝性腎性尿崩症
1200743	[指定] Interstitial cystitis (Hunner type)	Interstitial cystitis|Interstitial cystitis with Hunner's ulcer	[指定] 間質性膀胱炎（ハンナ型）	
1200744	[指定] Osler disease	Hereditary hemorrhagic telangiectasia|Hereditary haemorrhagic telangiectasia	[指定] オスラー病	遺伝性出血性末梢血管拡張症
1200745	[指定] Bronchiolitis obliterans	Obliterating bronchiolitis	[指定] 閉塞性細気管支炎	
1200746	[指定] Pulmonary alveolar proteinosis	PAP	[指定] 肺胞蛋白症	
1200751	[指定] Alveolar hypoventilation syndrome	AHS	[指定] 肺胞低換気症候群	
1200755	[指定] Alpha-1-antitrypsin deficiency	AATD|α-1-antitrypsin deficiency	[指定] α1-アンチトリプシン欠損症	
1200756	[指定] Carney complex		[指定] カーニー複合	Carney複合
1200757	[指定] Wolfram syndrome		[指定] ウォルフラム症候群	Wolfram症候群
1200758	[指定] Peroxisomal disorder	Peroxisomal disease	[指定] ペルオキシソーム病	
1200775	[指定] Hypoparathyroidism	Accessory thyroid hypergasia disease	[指定] 副甲状腺機能低下症	
1200776	[指定] Pseudohypoparathyroidism		[指定] 偽性副甲状腺機能低下症	
1200777	[指定] ACTH unresponsiveness	Adrenocorticotropic hormone unresponsiveness|Adrenocorticotropic hormone insensitivity|Adrenocorticotropin unresponsiveness	[指定] 副腎皮質刺激ホルモン不応症	ACTH不応症
1200778	[指定] Vitamin D-resistant rickets/Vitamin D-resistant osteomalacia	Vitamin D Resistant Rickets / Osteomalacia	[指定] ビタミンＤ抵抗性くる病/骨軟化症	低リン血症性くる病・骨軟化症
1200781	[指定] Vitamin D-dependent rickets / Osteomalacia	Vitamin D-dependent osteomalacia	[指定] ビタミンＤ依存性くる病/骨軟化症	
1200784	[指定] Phenylketonuria	PKU|Hyperphenylalaninemia|HPA	[指定] フェニルケトン尿症	高フェニルアラニン血症
1200788	[指定] Tyrosinemia type 1	Tyrosinaemia type 1	[指定] 高チロシン血症１型	
1200789	[指定] Tyrosinemia type 2	Tyrosinaemia type 2	[指定] 高チロシン血症２型	
1200790	[指定] Tyrosinemia type 3	Tyrosinaemia type 3	[指定] 高チロシン血症３型	
1200791	[指定] Maple syrup urine disease	MSUD	[指定] メープルシロップ尿症	
1200792	[指定] Propionic acidemia	Propionic acidaemia|PA	[指定] プロピオン酸血症	
1200793	[指定] Methylmalonic acidemia	Methylmalonic acidaemia|MMA	[指定] メチルマロン酸血症	
1200798	[指定] Isovaleric acidemia	Isovaleric acidaemia	[指定] イソ吉草酸血症	
1200799	[指定] Glucose transporter 1 deficiency	GLUT-1 deficiency|GLUT-1 DS	[指定] グルコーストランスポーター1欠損症	GLUT1欠損症
1200800	[指定] Glutaric acidemia type 1	Glutaric acidaemia type 1|Glutaryl-CoA dehydrogenase deficiency|GA1	[指定] グルタル酸血症１型	
